time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-08T08:02:26.680Z,33.0675,-115.588,9.98,1.26,ml,29,51,0.02961,0.24,ci,ci40179808,2022-02-08T16:09:10.242Z,"5km NE of Westmorland, CA",earthquake,0.25,0.4,0.187,15,reviewed,ci,ci
2022-02-08T07:47:25.710Z,19.1603336334229,-155.496170043945,33.75,2.03999996,md,40,117,,0.129999995,hv,hv72908487,2022-02-08T07:50:37.850Z,"Island of Hawaii, Hawaii",earthquake,0.61,0.819999993,1.63,10,automatic,hv,hv
2022-02-08T07:46:02.886Z,60.1059,-152.6123,84,2.7,ml,,,,0.64,ak,ak0221smefo2,2022-02-08T19:12:26.798Z,"52 km WNW of Happy Valley, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-02-08T07:43:16.850Z,19.1901664733887,-155.476501464844,31.9599990844727,1.83000004,md,32,107,,0.109999999,hv,hv72908482,2022-02-08T07:46:25.820Z,"1 km S of Pāhala, Hawaii",earthquake,0.6,0.850000024,,4,automatic,hv,hv
2022-02-08T07:42:15.780Z,39.4148333,-110.2895,-3.4,1.84,md,6,203,0.02909,0.13,uu,uu60480902,2022-02-08T16:13:13.110Z,"17 km SSE of Sunnyside, Utah",earthquake,1.56,3.38,0.237,6,reviewed,uu,uu
2022-02-08T07:40:27.679Z,36.85066667,-97.7885,7.64,2.13,ml,94,78,0,0.22,ok,ok2022csah,2022-02-08T13:27:42.488Z,"6 km NW of Medford, Oklahoma",earthquake,,0.4,0.25,39,reviewed,ok,ok
2022-02-08T07:26:13.530Z,17.9061666666667,-66.951,8.52,2.3,md,7,260,,0.07,pr,pr71333518,2022-02-08T07:38:43.840Z,"8 km SSW of Guánica, Puerto Rico",earthquake,0.58,1.12,0.0863933497344203,5,reviewed,pr,pr
2022-02-08T07:14:34.010Z,18.59,-66.9,21.07,2.74,md,25,228,,0.25,pr,pr71333513,2022-02-08T07:42:02.890Z,"13 km NNW of Camuy, Puerto Rico",earthquake,0.61,0.97,0.104851554602769,12,reviewed,pr,pr
2022-02-08T06:57:11.495Z,59.613,-151.5604,51.7,1.2,ml,,,,0.3,ak,ak0221slv9he,2022-02-08T19:27:05.615Z,"3 km S of Homer, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2022-02-08T06:52:46.980Z,19.1936664581299,-155.481170654297,36.5099983215332,2.18000007,md,46,84,,0.119999997,hv,hv72908452,2022-02-08T06:58:18.610Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.44,0.75,1.85000002,18,automatic,hv,hv
2022-02-08T06:52:29.680Z,35.892,-117.7035,6.63,0.98,ml,19,69,0.0705,0.1,ci,ci40179776,2022-02-08T16:51:34.501Z,"19km ESE of Little Lake, CA",earthquake,0.17,0.42,0.237,9,reviewed,ci,ci
2022-02-08T06:51:14.480Z,37.3256667,-117.9148333,11.21,2.85,md,39,69,0.3086,0.09,nc,nc73689936,2022-02-09T02:37:12.507Z,"8km SE of Deep Springs, CA",earthquake,0.31,0.74,0.15,64,reviewed,nc,nc
2022-02-08T06:38:28.066Z,61.4498,-140.4374,3.4,2,ml,,,,0.44,ak,ak0221slrc9g,2022-02-08T06:44:21.467Z,"132 km E of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-08T06:36:43.590Z,44.1295,-115.1053333,8.86,1.99,ml,6,113,0.756,0.21,mb,mb80537959,2022-02-08T15:28:34.990Z,"16 km SW of Stanley, Idaho",earthquake,0.93,2.68,0.157,7,reviewed,mb,mb
2022-02-08T06:35:39.510Z,17.9186666666667,-66.9448333333333,11.97,1.77,md,5,251,,0.08,pr,pr71333503,2022-02-08T06:53:42.830Z,"7 km SSW of Guánica, Puerto Rico",earthquake,0.71,1,0.0586199565833337,4,reviewed,pr,pr
2022-02-08T06:32:39.211Z,-58.3487,-14.7617,10,5.1,mb,,88,12.708,0.83,us,us7000gj10,2022-02-08T06:50:34.040Z,"east of the South Sandwich Islands",earthquake,6.8,1.9,0.076,56,reviewed,us,us
2022-02-08T06:14:46.530Z,19.200834274292,-155.465835571289,34.9900016784668,2.29,ml,51,100,,0.119999997,hv,hv72908397,2022-02-08T06:21:48.040Z,"1 km E of Pāhala, Hawaii",earthquake,0.47,0.649999976,3.75,17,automatic,hv,hv
2022-02-08T06:12:09.120Z,35.7136667,-117.5583333,9.82,1.04,ml,26,70,0.1067,0.12,ci,ci40179752,2022-02-08T16:44:05.007Z,"15km NE of Ridgecrest, CA",earthquake,0.18,0.6,0.154,10,reviewed,ci,ci
2022-02-08T06:11:41.420Z,19.2075004577637,-155.463500976562,36.75,1.89999998,md,40,102,,0.109999999,hv,hv72908392,2022-02-08T06:14:56.620Z,"1 km ENE of Pāhala, Hawaii",earthquake,0.53,0.970000029,0.569999993,5,automatic,hv,hv
2022-02-08T06:06:23.760Z,33.163,-115.9666667,9.32,1.05,ml,33,62,0.1179,0.17,ci,ci40179736,2022-02-08T16:32:39.491Z,"15km S of Salton City, CA",earthquake,0.18,0.82,0.164,22,reviewed,ci,ci
2022-02-08T06:02:47.280Z,19.1931666666667,-155.4655,35.85,1.66,md,41,102,,0.12,hv,hv72908387,2022-02-08T20:51:49.960Z,"1 km SE of Pāhala, Hawaii",earthquake,0.47,0.58,0.117827451154285,23,reviewed,hv,hv
2022-02-08T06:02:25.310Z,39.4206667,-110.3081667,-1.88,1.78,md,9,196,0.01356,0.13,uu,uu60480892,2022-02-08T16:07:01.080Z,"16 km SSE of Sunnyside, Utah",earthquake,1.03,0.94,0.162,8,reviewed,uu,uu
2022-02-08T05:57:08.720Z,19.2026672363281,-155.467834472656,35.0999984741211,1.83000004,md,44,98,,0.109999999,hv,hv72908382,2022-02-08T06:00:17.420Z,"1 km E of Pāhala, Hawaii",earthquake,0.54,0.939999998,1.20000005,8,automatic,hv,hv
2022-02-08T05:50:00.760Z,44.6878333,-112.4933333,11.38,1.29,ml,13,79,0.118,0.11,mb,mb80537984,2022-02-08T15:57:56.120Z,"9 km NE of Lima, Montana",earthquake,0.37,0.67,0.105,7,reviewed,mb,mb
2022-02-08T05:40:14.077Z,38.1562,-117.942,10.1,1,ml,16,121.22,0.022,0.1076,nn,nn00833474,2022-02-09T02:37:03.709Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0.38,6,reviewed,nn,nn
2022-02-08T05:28:13.730Z,36.4945,-89.5568333,9.34,1.55,md,27,44,0.04599,0.1,nm,nm60381096,2022-02-08T18:21:10.350Z,"5 km ESE of Marston, Missouri",earthquake,0.5,0.78,0.138,24,reviewed,nm,nm
2022-02-08T05:22:13.429Z,-25.8195,-71.1014,38.45,4.5,mb,,105,0.558,1.22,us,us7000gj0p,2022-02-08T05:44:03.040Z,"76 km SW of Taltal, Chile",earthquake,3.6,6.9,0.121,20,reviewed,us,us
2022-02-08T05:19:56.044Z,59.9789,-145.4828,14.5,1.9,ml,,,,0.42,ak,ak0221sl1u8w,2022-02-08T19:21:54.907Z,"64 km SSE of Cordova, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-02-08T05:19:11.687Z,60.0543,-145.571,18.9,2.2,ml,,,,0.65,ak,ak0221sl1ssg,2022-02-08T05:23:53.545Z,"55 km S of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-08T05:14:18.912Z,38.2542,-118.3576,10.9,1.3,ml,14,117.68,0.116,0.0891,nn,nn00833472,2022-02-09T02:37:02.605Z,"26 km SW of Mina, Nevada",earthquake,,1.8,0.09,4,reviewed,nn,nn
2022-02-08T05:12:30.660Z,18.4085,-67.8531666666667,11.67,2.96,md,5,334,,0.17,pr,pr71333498,2022-02-08T06:18:16.080Z,"61 km ESE of Punta Cana, Dominican Republic",earthquake,9.16,13.01,0.00884743034745616,3,reviewed,pr,pr
2022-02-08T05:07:16.750Z,64.4938,-147.2094,4.8,1.2,ml,,,,1.04,ak,ak0221skz8l7,2022-02-08T05:17:02.602Z,"15 km WSW of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-08T04:59:53.042Z,38.1602,-117.889,7.1,1.4,ml,18,109.54,0.06,0.1632,nn,nn00833469,2022-02-09T02:37:01.508Z,"31 km SE of Mina, Nevada",earthquake,,1.5,0.75,6,reviewed,nn,nn
2022-02-08T04:59:28.090Z,19.2205,-155.4165,32.36,1.5,md,16,143,,0.11,hv,hv72908327,2022-02-09T01:58:40.430Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.68,0.88,0.084456163779093,9,reviewed,hv,hv
2022-02-08T04:58:08.388Z,54.9751,-156.3364,10,3.9,ml,,169,1.776,0.44,us,us7000gj0l,2022-02-08T05:30:04.040Z,"196 km SE of Chignik, Alaska",earthquake,9.2,2,0.067,29,reviewed,us,us
2022-02-08T04:45:09.130Z,19.1563339233398,-155.496170043945,29.6599998474121,1.86000001,md,38,159,,0.150000006,hv,hv72908317,2022-02-08T04:48:32.630Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.77,1.17999995,0.629999995,11,automatic,hv,hv
2022-02-08T04:35:46.860Z,33.779,-116.1491667,7.24,1.11,ml,46,70,0.06281,0.14,ci,ci40179720,2022-02-08T16:27:00.700Z,"9km NE of Indio, CA",earthquake,0.17,0.36,0.12,34,reviewed,ci,ci
2022-02-08T04:32:18.582Z,24.1627,126.6956,10,4.3,mb,,227,3.019,1.09,us,us7000gj0g,2022-02-08T05:12:35.040Z,"158 km ESE of Hirara, Japan",earthquake,12.3,1.9,0.188,8,reviewed,us,us
2022-02-08T04:24:33.407Z,63.3375,-144.932,4.2,1.4,ml,,,,0.28,ak,ak0221skhhek,2022-02-08T04:31:07.977Z,"37 km SSW of Dry Creek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-08T03:45:43.270Z,19.211,-155.4305,32.7,1.54,md,14,247,,0.1,hv,hv72908232,2022-02-08T04:10:49.290Z,"5 km E of Pāhala, Hawaii",earthquake,0.81,0.89,0.0976030544702911,5,reviewed,hv,hv
2022-02-08T03:32:38.700Z,33.7533333,-116.0023333,4.21,0.97,ml,32,98,0.09845,0.16,ci,ci40179704,2022-02-08T16:03:13.421Z,"18km ENE of Coachella, CA",earthquake,0.22,0.68,0.119,22,reviewed,ci,ci
2022-02-08T03:06:31.730Z,36.85066667,-97.78716667,7.7,1.43,ml,68,90,0.05848852256,0.24,ok,ok2022crrh,2022-02-09T14:17:45.110Z,"6 km NW of Medford, Oklahoma",earthquake,,0.5,0.24,28,reviewed,ok,ok
2022-02-08T02:52:26.811Z,62.9085,-151.542,0,1.5,ml,,,,0.97,ak,ak0221sjgls0,2022-02-08T03:02:39.656Z,"60 km NW of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-08T02:39:18.850Z,39.4211667,-110.3093333,-1.83,1.91,md,8,196,0.01256,0.13,uu,uu60480882,2022-02-08T16:05:26.120Z,"15 km SSE of Sunnyside, Utah",earthquake,1.14,0.96,0.089,7,reviewed,uu,uu
2022-02-08T02:34:05.970Z,19.4213333333333,-155.614,-1.34,2.31,ml,41,66,,0.17,hv,hv72908162,2022-02-08T03:01:52.490Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.18,0.28,0.124805977923906,18,reviewed,hv,hv
2022-02-08T02:33:26.260Z,19.2083339691162,-155.386672973633,31.7600002288818,2.19,ml,31,170,,0.119999997,hv,hv72908157,2022-02-08T02:38:56.990Z,"9 km E of Pāhala, Hawaii",earthquake,0.83,0.709999979,4.04,14,automatic,hv,hv
2022-02-08T02:32:02.500Z,38.1401,-118.0064,8.2,1.8,ml,20,76.95,0.037,0.1419,nn,nn00833466,2022-02-09T02:36:59.216Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,1.29,6,reviewed,nn,nn
2022-02-08T02:28:43.444Z,-30.327,-177.8385,18.65,5,mb,,131,1.063,0.95,us,us7000gj09,2022-02-08T03:20:30.040Z,"Kermadec Islands, New Zealand",earthquake,11.7,4.8,0.118,23,reviewed,us,us
2022-02-08T02:19:03.000Z,32.6441667,-115.7185,7.2,1.62,ml,25,132,0.008409,0.22,ci,ci40179696,2022-02-08T15:56:57.155Z,"14km WNW of Progreso, B.C., MX",earthquake,0.34,0.44,0.175,26,reviewed,ci,ci
2022-02-08T02:15:44.880Z,39.4191667,-110.3063333,-1.94,1.75,md,8,197,0.01535,0.13,uu,uu60480877,2022-02-08T16:03:51.260Z,"16 km SSE of Sunnyside, Utah",earthquake,1.08,1.08,0.182,8,reviewed,uu,uu
2022-02-08T02:09:06.180Z,18.0096666666667,-66.8605,17.54,1.62,md,5,260,,0.08,pr,pr71333488,2022-02-08T02:32:11.470Z,"1 km ESE of Palomas, Puerto Rico",earthquake,0.92,0.71,0.0506260930393827,5,reviewed,pr,pr
2022-02-08T01:59:58.810Z,19.1671657562256,-155.469665527344,35.2000007629395,2.22000003,md,34,161,,0.140000001,hv,hv72908112,2022-02-08T02:03:10.890Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.64,0.610000014,1.11000001,3,automatic,hv,hv
2022-02-08T01:57:32.560Z,33.3558333,-116.3691667,11.42,1.07,ml,49,67,0.02908,0.2,ci,ci40179688,2022-02-08T15:46:11.089Z,"11km N of Borrego Springs, CA",earthquake,0.19,0.31,0.168,28,reviewed,ci,ci
2022-02-08T01:54:20.960Z,19.4891666666667,-155.652833333333,5.41,1.5,md,14,103,,0.12,hv,hv72908107,2022-02-08T20:01:32.490Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.9,0.0445169846054295,4,reviewed,hv,hv
2022-02-08T01:51:32.510Z,19.2268333435059,-155.393325805664,29.6599998474121,1.96000004,md,34,152,,0.150000006,hv,hv72908102,2022-02-08T01:54:51.480Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.7,1.10000002,1.03999996,12,automatic,hv,hv
2022-02-08T01:51:28.388Z,60.7536,-151.897,88,1.5,ml,,,,0.29,ak,ak0221siuykk,2022-02-08T01:57:02.983Z,"Kenai Peninsula, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-02-08T01:42:21.650Z,19.4211666666667,-155.609,-1.04,1.16,md,9,116,,0.09,hv,hv72908092,2022-02-08T20:05:14.930Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.56,0.213104644874618,3,reviewed,hv,hv
2022-02-08T01:40:04.070Z,35.94,-117.7163333,3.13,1.13,ml,25,65,0.0541,0.13,ci,ci40179680,2022-02-08T15:35:16.198Z,"17km E of Little Lake, CA",earthquake,0.15,0.51,0.157,15,reviewed,ci,ci
2022-02-08T01:37:08.566Z,60.5455,-144.0178,0,1.8,ml,,,,0.78,ak,ak0221sirx0o,2022-02-08T01:40:11.055Z,"95 km E of Cordova, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-08T01:10:56.759Z,64.0409,-148.7987,0,2.4,ml,,,,1.05,ak,ak0221sim8d6,2022-02-08T01:22:29.293Z,"15 km E of Ferry, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-08T01:09:56.370Z,60.9326,-150.8386,35.9,1.4,ml,,,,1.01,ak,ak0221sim0ns,2022-02-08T01:14:38.088Z,"8 km W of Point Possession, Alaska",earthquake,,5.9,,,automatic,ak,ak
2022-02-08T01:02:52.039Z,64.9774,-147.479,0.1,1.6,ml,,,,0.98,ak,ak0221sikick,2022-02-08T01:06:17.004Z,"6 km ENE of Fox, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-02-08T00:58:42.853Z,54.8817,156.5357,10,4.8,mww,,79,1.905,0.75,us,us7000gizp,2022-02-12T17:46:09.040Z,"135 km W of Mil’kovo, Russia",earthquake,8.8,1.8,0.093,11,reviewed,us,us
2022-02-08T00:52:22.290Z,38.8081665,-122.8225021,2.02,1.19,md,32,54,0.005263,0.03,nc,nc73689886,2022-02-08T03:05:11.641Z,"7km WNW of The Geysers, CA",earthquake,0.18,0.28,0.13,7,automatic,nc,nc
2022-02-08T00:49:05.340Z,39.4746667,-123.2923333,8.23,1.44,md,17,63,0.03542,0.07,nc,nc73689881,2022-02-08T06:21:16.814Z,"9km ENE of Brooktrails, CA",earthquake,0.2,0.36,0.176,16,reviewed,nc,nc
2022-02-08T00:33:13.649Z,59.9602,-152.9485,110.4,1.4,ml,,,,0.43,ak,ak0221si5n00,2022-02-08T00:39:50.754Z,"65 km WNW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-02-08T00:31:20.700Z,38.8088333,-122.822,2.31,1.37,md,48,54,0.005608,0.04,nc,nc73689871,2022-02-08T09:54:46.403Z,"7km WNW of The Geysers, CA",earthquake,0.12,0.23,0.098,14,reviewed,nc,nc
2022-02-08T00:28:14.550Z,19.3818333333333,-155.6105,6.89,2.5,ml,46,64,,0.13,hv,hv72908052,2022-02-08T00:44:51.650Z,"24 km NW of Pāhala, Hawaii",earthquake,0.24,0.35,0.126414742760452,13,reviewed,hv,hv
2022-02-08T00:19:32.650Z,19.1928329467773,-155.396835327148,32.3699989318848,1.87,md,34,178,,0.100000001,hv,hv72908047,2022-02-08T00:22:44.710Z,"8 km E of Pāhala, Hawaii",earthquake,0.74,1,1.38,6,automatic,hv,hv
2022-02-08T00:10:13.990Z,17.962,-66.8501666666667,20.58,1.83,md,7,207,,0.24,pr,pr71333633,2022-02-08T21:02:40.400Z,"Puerto Rico region",earthquake,1.17,0.86,0.100151527959559,7,reviewed,pr,pr
2022-02-08T00:02:36.420Z,19.4898333333333,-155.655833333333,5.95,0.95,md,12,105,,0.12,hv,hv72908017,2022-02-08T20:19:29.730Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.81,0.155356710077633,5,reviewed,hv,hv
2022-02-07T23:54:58.780Z,48.41,-123.55366666666667,-0.25,1.02,ml,6,139,0.1523,0.54,uw,uw61815561,2022-02-08T05:14:32.400Z,"3 km NNW of Metchosin, Canada",explosion,1.39,31.61,0.03234363486524949,3,reviewed,uw,uw
2022-02-07T23:53:21.530Z,38.7863333,-122.7666667,2.08,1.6,md,50,67,0.01527,0.03,nc,nc73689866,2022-02-08T02:14:11.315Z,"1km NW of The Geysers, CA",earthquake,0.13,0.21,0.233,22,reviewed,nc,nc
2022-02-07T23:29:35.921Z,12.0487,141.68,66.21,5.2,mww,,38,3.466,0.76,us,us7000giyh,2022-02-11T23:39:38.574Z,"282 km NNE of Fais, Micronesia",earthquake,9.4,6.4,0.083,14,reviewed,us,us
2022-02-07T23:28:39.420Z,35.6516667,-117.442,5.93,1.38,ml,28,95,0.06708,0.12,ci,ci40179624,2022-02-08T15:27:51.972Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.49,0.105,18,reviewed,ci,ci
2022-02-07T23:26:13.600Z,46.35583333333334,-122.74666666666667,-0.77,1.16,ml,11,101,0.1186,0.18,uw,uw61815556,2022-02-08T05:09:25.990Z,"12 km SE of Toledo, Washington",explosion,0.65,31.61,0.19045770779042748,8,reviewed,uw,uw
2022-02-07T22:59:48.030Z,33.0565,-114.9968333,3.66,1.37,ml,13,62,0.08551,0.15,ci,ci40179608,2022-02-07T23:33:40.633Z,"45km NE of Holtville, CA",earthquake,0.45,0.6,0.149,4,reviewed,ci,ci
2022-02-07T22:56:13.290Z,18.0428333333333,-66.6663333333333,18.67,1.93,md,14,154,,0.11,pr,pr71333483,2022-02-07T23:51:19.240Z,"3 km ESE of Tallaboa Alta, Puerto Rico",earthquake,0.33,0.36,0.105831078700931,5,reviewed,pr,pr
2022-02-07T22:42:34.089Z,29.7957,141.2201,56.37,4.5,mb,,73,3.52,0.71,us,us7000giyc,2022-02-08T00:45:53.040Z,"Izu Islands, Japan region",earthquake,8.5,5.7,0.08,46,reviewed,us,us
2022-02-07T22:40:05.520Z,19.5035,-155.675833333333,5.7,1.28,md,13,126,,0.1,hv,hv72907937,2022-02-08T00:35:03.790Z,"20 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.76,0.186771300700588,5,reviewed,hv,hv
2022-02-07T22:36:38.270Z,19.2038326263428,-155.38883972168,31.6100006103516,1.76,ml,44,159,,0.140000001,hv,hv72907932,2022-02-07T22:42:09.480Z,"9 km E of Pāhala, Hawaii",earthquake,0.59,0.829999983,4.41,4,automatic,hv,hv
2022-02-07T22:36:32.610Z,47.4175,-122.73566666666666,26.36,1.53,ml,23,64,0.1028,0.26,uw,uw61815546,2022-02-08T04:20:27.730Z,"7 km ENE of Allyn, Washington",earthquake,0.45,0.8,0.07167985869559201,7,reviewed,uw,uw
2022-02-07T22:33:07.132Z,60.3635,-151.8879,82.4,2,ml,,,,0.54,ak,ak0221r7pt9u,2022-02-07T22:38:55.959Z,"Kenai Peninsula, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-07T22:31:47.000Z,37.7805,-122.5781667,7.22,1,md,14,195,0.08309,0.05,nc,nc73689861,2022-02-08T04:46:16.244Z,"8km NW of San Francisco Zoo, CA",earthquake,0.46,0.86,0.101,9,reviewed,nc,nc
2022-02-07T22:27:24.950Z,35.6813333,-117.4863333,6.05,1.35,ml,23,100,0.09665,0.12,ci,ci40179560,2022-02-07T23:56:22.750Z,"12km SW of Searles Valley, CA",earthquake,0.19,0.66,0.134,8,reviewed,ci,ci
2022-02-07T22:19:52.560Z,19.1616666666667,-155.4665,35.77,1.55,md,12,271,,0.11,hv,hv72907907,2022-02-07T23:15:03.780Z,"4 km SSE of Pāhala, Hawaii",earthquake,1.01,0.76,0.0220405800038814,7,reviewed,hv,hv
2022-02-07T22:15:16.430Z,44.4281667,-115.2053333,4.89,1.63,ml,6,132,0.869,0.2,mb,mb80537934,2022-02-07T23:56:32.450Z,"31 km NW of Stanley, Idaho",earthquake,1.03,2.41,0.175,6,reviewed,mb,mb
2022-02-07T22:11:52.979Z,61.4811,-151.8897,9.2,1.1,ml,,,,0.95,ak,ak0221r7l71d,2022-02-07T22:14:32.891Z,"57 km NW of Beluga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-07T22:10:26.066Z,38.1585,-118.0104,4.7,1.1,ml,13,137.71,0.045,0.1379,nn,nn00833426,2022-02-08T02:38:11.917Z,"27 km SSE of Mina, Nevada",earthquake,,2.4,0.48,4,reviewed,nn,nn
2022-02-07T21:50:47.555Z,44.2185,-115.0051,10,2.5,ml,,70,0.782,0.94,us,us7000gixu,2022-02-08T01:22:45.563Z,"southern Idaho",earthquake,2,2,0.055,44,reviewed,us,us
2022-02-07T21:48:17.620Z,33.5556667,-116.6615,8.34,1.23,ml,38,44,0.02807,0.11,ci,ci40179504,2022-02-07T23:43:35.280Z,"1km E of Anza, CA",earthquake,0.14,0.25,0.119,21,reviewed,ci,ci
2022-02-07T21:42:12.720Z,17.9031666666667,-66.9516666666667,10.73,1.3,md,5,262,,0.02,pr,pr71333818,2022-02-09T20:42:10.880Z,"8 km SSW of Guánica, Puerto Rico",earthquake,0.67,1.01,0.016772818902697,3,reviewed,pr,pr
2022-02-07T21:37:40.010Z,32.9067,84.5899,10,4,mb,,104,5.124,0.75,us,us7000gixs,2022-02-07T23:57:03.040Z,"western Xizang",earthquake,8,2,0.125,17,reviewed,us,us
2022-02-07T21:36:18.910Z,19.5031666666667,-155.6875,5.88,1.03,md,10,132,,0.11,hv,hv72907872,2022-02-08T20:28:02.220Z,"19 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.54,0.88,0.209795040549132,3,reviewed,hv,hv
2022-02-07T21:09:39.845Z,-59.2778,-25.5841,35,5.2,mb,,88,7.799,0.78,us,us7000gixf,2022-02-07T21:26:44.040Z,"South Sandwich Islands region",earthquake,9.3,1.9,0.058,100,reviewed,us,us
2022-02-07T20:52:08.610Z,46.52016666666667,-121.99316666666667,-0.89,1.16,ml,27,145,0.1085,0.19,uw,uw61815526,2022-02-08T05:04:34.610Z,"22 km E of Morton, Washington",explosion,0.46,31.61,0.0693125447355516,11,reviewed,uw,uw
2022-02-07T20:49:09.400Z,35.6938333,-117.5516667,2.15,1.05,ml,18,90,0.1272,0.14,ci,ci40179488,2022-02-07T23:38:43.052Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.41,0.115,8,reviewed,ci,ci
2022-02-07T20:47:00.010Z,18.7336666666667,-67.4106666666667,12.04,2.56,md,8,283,,0.28,pr,pr71333468,2022-02-07T21:24:36.640Z,"42 km NW of San Antonio, Puerto Rico",earthquake,1.96,0.79,0.139315810493076,5,reviewed,pr,pr
2022-02-07T20:28:56.820Z,19.1736666666667,-155.486333333333,33.63,1.66,md,13,271,,0.11,hv,hv72907807,2022-02-07T23:07:37.300Z,"3 km SSW of Pāhala, Hawaii",earthquake,1.24,0.81,0.0576611770086184,7,reviewed,hv,hv
2022-02-07T20:10:19.890Z,34.9935,-118.1935,-0.82,1.24,ml,14,78,0.118,0.15,ci,ci40179432,2022-02-07T23:21:31.830Z,"7km SSW of Mojave, CA",quarry blast,0.39,31.61,0.13,8,reviewed,ci,ci
2022-02-07T20:05:54.170Z,45.998,-112.4733333,-2,1.44,ml,12,111,0.058,0.08,mb,mb80537864,2022-02-07T20:48:57.420Z,"4 km E of Butte, Montana",quarry blast,0.45,31.61,0.198,7,reviewed,mb,mb
2022-02-07T20:02:01.990Z,19.4616661071777,-155.401672363281,-1.32000005245209,1.86000001,md,17,78,,0.230000004,hv,hv72907777,2022-02-07T20:05:21.140Z,"17 km W of Volcano, Hawaii",earthquake,0.33,0.419999987,0.920000017,8,automatic,hv,hv
2022-02-07T19:37:45.450Z,36.4995,-121.0798333,4.85,1.9,md,38,83,0.04752,0.1,nc,nc73689826,2022-02-08T22:22:20.784Z,"7km ESE of Pinnacles, CA",earthquake,0.22,0.6,0.305,27,reviewed,nc,nc
2022-02-07T19:33:03.212Z,61.6195,-152.2537,119.4,1.9,ml,,,,0.79,ak,ak0221r5xibd,2022-02-07T19:52:43.440Z,"61 km SW of Skwentna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-02-07T19:31:30.600Z,19.1923332214355,-155.382827758789,31.3999996185303,2.38,ml,44,164,,0.129999995,hv,hv72907747,2022-02-07T19:37:02.010Z,"10 km E of Pāhala, Hawaii",earthquake,0.65,0.769999981,3.98,5,automatic,hv,hv
2022-02-07T19:20:48.390Z,41.094,-111.641,13.33,1.04,md,17,67,0.1628,0.14,uu,uu60480762,2022-02-07T19:41:49.150Z,"7 km NNE of Morgan, Utah",earthquake,0.36,0.64,0.237,9,reviewed,uu,uu
2022-02-07T19:09:09.929Z,38.1922,-117.7353,8.8,2,ml,19,115.46,0.118,0.1158,nn,nn00833419,2022-02-08T02:38:10.965Z,"39 km SE of Mina, Nevada",earthquake,,2.8,0.13,7,reviewed,nn,nn
2022-02-07T19:08:20.040Z,62.5427,-151.5656,91.5,4.1,ml,,,,0.74,ak,ak0221r5s6b4,2022-02-08T19:31:39.916Z,"41 km W of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-02-07T19:06:28.552Z,-15.3313,-177.3521,400.34,4.6,mb,,141,5.018,0.86,us,us7000giws,2022-02-07T19:34:02.040Z,"139 km SE of Alo, Wallis and Futuna",earthquake,7.5,8.5,0.085,41,reviewed,us,us
2022-02-07T18:52:17.984Z,31.92352295,-102.3057593,7.849975586,2.1,ml,20,52,0.01138952667,0.2,tx,tx2022craz,2022-02-11T21:46:36.556Z,"10 km NE of Odessa, Texas",earthquake,0.7956534378,0.7063999728,0.1,9,reviewed,tx,tx
2022-02-07T18:39:36.850Z,36.469,-121.0456667,7.06,1.71,md,32,91,0.01691,0.1,nc,nc73689806,2022-02-08T21:55:17.617Z,"11km SE of Pinnacles, CA",earthquake,0.29,0.39,0.302,26,reviewed,nc,nc
